lat_grid,lon_grid,cantidad_siniestros,criticidad_total,severidad_promedio,siniestros_con_muertos,localidad_modal,anios_activos,score_volumen,score_criticidad_total,score_severidad_promedio,score_fatalidad,score_persistencia,IPI,rank_IPI,familia_analitica
4.633,-74.165,22,50,2.272727272727273,1,KENNEDY,2,0.9660877990608929,0.9787582917194604,0.683014086606544,0.9603860773645375,1.0,91.76492509502869,99,Hotspot robusto integral
4.671,-74.152,23,49,2.130434782608696,2,FONTIBON,2,0.969329954535291,0.9780129686218976,0.6532384288589104,0.9871431765670418,1.0,91.7544905716628,100,Hotspot robusto integral
4.602,-74.077,23,49,2.130434782608696,2,SANTA FE,2,0.969329954535291,0.9780129686218976,0.6532384288589104,0.9871431765670418,1.0,91.7544905716628,100,Hotspot robusto integral
4.619,-74.143,16,38,2.375,1,KENNEDY,2,0.9379518521278974,0.9621003204889319,0.724379518521279,0.9603860773645375,1.0,91.69635537005291,102,Hotspot robusto integral
4.575,-74.094,18,42,2.3333333333333335,1,SAN CRISTOBAL,2,0.9495416262949988,0.9694044868450473,0.704367593351718,0.9603860773645375,1.0,91.67399567712604,103,Hotspot robusto integral
4.591,-74.084,17,39,2.2941176470588234,2,SANTA FE,2,0.9444734292315718,0.964522620556011,0.684914660505329,0.9871431765670418,1.0,91.62107773719906,104,Hotspot robusto integral
4.641,-74.123,31,65,2.096774193548387,1,FONTIBON,2,0.9835656256987404,0.9882238950585078,0.6488037564284117,0.9603860773645375,1.0,91.61958709100395,105,Hotspot robusto integral
4.628,-74.11,21,45,2.142857142857143,2,PUENTE ARANDA,2,0.9623984497279571,0.9741745546694492,0.6567041812625773,0.9871431765670418,1.0,91.60840724454052,106,Hotspot robusto integral
4.598,-74.145,18,40,2.2222222222222223,2,KENNEDY,2,0.9495416262949988,0.9660877990608929,0.6769397033614072,0.9871431765670418,1.0,91.59424610568682,107,Hotspot robusto integral
4.621,-74.099,20,46,2.3,1,PUENTE ARANDA,2,0.9585600357755086,0.9754043377804278,0.6852127897443542,0.9603860773645375,1.0,91.59126481329656,108,Hotspot robusto integral
4.603,-74.191,6,20,3.3333333333333335,1,BOSA,2,0.7527017962286652,0.8771334873667735,0.9861742565402102,0.9603860773645375,1.0,91.52791235000372,109,Hotspot robusto integral
4.557,-74.096,6,20,3.3333333333333335,1,SAN CRISTOBAL,2,0.7527017962286652,0.8771334873667735,0.9861742565402102,0.9603860773645375,1.0,91.52791235000372,109,Hotspot robusto integral
4.64,-74.074,6,20,3.3333333333333335,1,TEUSAQUILLO,2,0.7527017962286652,0.8771334873667735,0.9861742565402102,0.9603860773645375,1.0,91.52791235000372,109,Hotspot robusto integral
4.604,-74.18,15,35,2.3333333333333335,2,BOSA,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9871431765670418,1.0,91.50182604158903,112,Hotspot robusto integral
4.639,-74.155,15,35,2.3333333333333335,2,KENNEDY,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9871431765670418,1.0,91.50182604158903,112,Hotspot robusto integral
4.643,-74.066,15,35,2.3333333333333335,2,CHAPINERO,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9871431765670418,1.0,91.50182604158903,112,Hotspot robusto integral
4.595,-74.141,21,43,2.0476190476190474,3,TUNJUELITO,2,0.9623984497279571,0.9711559961243199,0.6425803085637624,0.9980621599463367,1.0,91.48393828724751,115,Hotspot robusto integral
4.631,-74.145,27,57,2.111111111111111,1,KENNEDY,2,0.9782738317060445,0.9834910933889841,0.6506670641723187,0.9603860773645375,1.0,91.4563613326377,116,Hotspot robusto integral
4.629,-74.193,8,24,3.0,1,BOSA,2,0.8238801520459119,0.9071327420436759,0.8777297458448238,0.9603860773645375,1.0,91.38257434597898,117,Hotspot robusto integral
4.623,-74.15,19,43,2.263157894736842,1,KENNEDY,2,0.9542744279645227,0.9711559961243199,0.6821942311992248,0.9603860773645375,1.0,91.36021465305211,118,Hotspot robusto integral
4.566,-74.103,13,33,2.5384615384615383,1,RAFAEL URIBE URIBE,2,0.9105612282924648,0.9476037862413356,0.7491615115152419,0.9603860773645375,1.0,91.35425206827159,119,Hotspot robusto integral
4.596,-74.172,38,76,2.0,2,BOSA,2,0.9888946858463143,0.9919877767012,0.5991279719758515,0.9871431765670418,1.0,91.34307222180816,120,Hotspot robusto integral
4.617,-74.137,12,30,2.5,2,KENNEDY,2,0.898077066408288,0.9378027875083849,0.7423418051725423,0.9871431765670418,1.0,91.30729671312514,121,Hotspot robusto integral
4.563,-74.142,11,29,2.6363636363636362,2,CIUDAD BOLIVAR,2,0.8835059998509354,0.9338898412461802,0.7599314302750242,0.9871431765670418,1.0,91.28940895878364,122,Hotspot robusto integral
4.637,-74.118,20,42,2.1,2,PUENTE ARANDA,2,0.9585600357755086,0.9694044868450473,0.6489528210479243,0.9871431765670418,1.0,91.28121040471044,123,Hotspot robusto integral
4.704,-74.134,14,34,2.4285714285714284,1,ENGATIVA,2,0.921033017813222,0.9506596109413431,0.7308265633151971,0.9603860773645375,1.0,91.25810538868599,124,Hotspot robusto integral
